localidade,cultura,data,ndvi
BRASILIA,TRIGO,2013-03-22 00:00:00+00:00,0.4894
BRASILIA,TRIGO,2013-03-30 00:00:00+00:00,0.4602
BRASILIA,TRIGO,2013-04-07 00:00:00+00:00,0.4576
BRASILIA,TRIGO,2013-04-15 00:00:00+00:00,0.4492
BRASILIA,TRIGO,2013-04-23 00:00:00+00:00,0.4473
BRASILIA,TRIGO,2013-05-01 00:00:00+00:00,0.4698
BRASILIA,TRIGO,2013-05-09 00:00:00+00:00,0.4991
BRASILIA,TRIGO,2013-05-17 00:00:00+00:00,0.455
BRASILIA,TRIGO,2013-05-25 00:00:00+00:00,0.5006
BRASILIA,TRIGO,2013-06-02 00:00:00+00:00,0.4511
BRASILIA,TRIGO,2013-06-10 00:00:00+00:00,0.3962
BRASILIA,TRIGO,2013-06-18 00:00:00+00:00,0.3432
BRASILIA,TRIGO,2013-06-26 00:00:00+00:00,0.3112
BRASILIA,TRIGO,2013-07-04 00:00:00+00:00,0.2881
BRASILIA,TRIGO,2013-07-12 00:00:00+00:00,0.3099
BRASILIA,TRIGO,2013-07-20 00:00:00+00:00,0.2936
BRASILIA,TRIGO,2013-07-28 00:00:00+00:00,0.2946
BRASILIA,TRIGO,2013-08-05 00:00:00+00:00,0.2805
BRASILIA,TRIGO,2013-08-13 00:00:00+00:00,0.2821
BRASILIA,TRIGO,2013-08-21 00:00:00+00:00,0.2633
BRASILIA,TRIGO,2013-08-29 00:00:00+00:00,0.2484
BRASILIA,TRIGO,2013-09-06 00:00:00+00:00,0.2441
BRASILIA,TRIGO,2013-09-14 00:00:00+00:00,0.2557
BRASILIA,TRIGO,2013-09-22 00:00:00+00:00,0.2429
BRASILIA,TRIGO,2013-09-30 00:00:00+00:00,0.2498
BRASILIA,TRIGO,2013-10-08 00:00:00+00:00,0.2497
BRASILIA,TRIGO,2013-10-16 00:00:00+00:00,0.2452
BRASILIA,TRIGO,2013-10-24 00:00:00+00:00,0.2416
BRASILIA,TRIGO,2013-11-01 00:00:00+00:00,0.2598
BRASILIA,TRIGO,2013-11-09 00:00:00+00:00,0.3055
BRASILIA,TRIGO,2013-11-17 00:00:00+00:00,0.3757
BRASILIA,TRIGO,2013-11-25 00:00:00+00:00,0.4886
BRASILIA,TRIGO,2013-12-03 00:00:00+00:00,0.6278
BRASILIA,TRIGO,2013-12-11 00:00:00+00:00,0.7472
BRASILIA,TRIGO,2013-12-19 00:00:00+00:00,0.8426
BRASILIA,TRIGO,2013-12-27 00:00:00+00:00,0.8987
BRASILIA,TRIGO,2014-01-01 00:00:00+00:00,0.8987
BRASILIA,TRIGO,2014-01-09 00:00:00+00:00,0.833
BRASILIA,TRIGO,2014-01-17 00:00:00+00:00,0.73
BRASILIA,TRIGO,2014-01-25 00:00:00+00:00,0.6126
BRASILIA,TRIGO,2014-02-02 00:00:00+00:00,0.5117
BRASILIA,TRIGO,2014-02-10 00:00:00+00:00,0.3759
BRASILIA,TRIGO,2014-02-18 00:00:00+00:00,0.3011
BRASILIA,TRIGO,2014-02-26 00:00:00+00:00,0.2884
BRASILIA,TRIGO,2014-03-06 00:00:00+00:00,0.3398
BRASILIA,TRIGO,2014-03-14 00:00:00+00:00,0.4565
BRASILIA,TRIGO,2014-03-22 00:00:00+00:00,0.6012
BRASILIA,TRIGO,2014-03-30 00:00:00+00:00,0.7185
BRASILIA,TRIGO,2014-04-07 00:00:00+00:00,0.8281
BRASILIA,TRIGO,2014-04-15 00:00:00+00:00,0.8393
BRASILIA,TRIGO,2014-04-23 00:00:00+00:00,0.8443
BRASILIA,TRIGO,2014-05-01 00:00:00+00:00,0.8146
BRASILIA,TRIGO,2014-05-09 00:00:00+00:00,0.8173
BRASILIA,TRIGO,2014-05-17 00:00:00+00:00,0.794
BRASILIA,TRIGO,2014-05-25 00:00:00+00:00,0.7399
BRASILIA,TRIGO,2014-06-02 00:00:00+00:00,0.6574
BRASILIA,TRIGO,2014-06-10 00:00:00+00:00,0.563
BRASILIA,TRIGO,2014-06-18 00:00:00+00:00,0.452
BRASILIA,TRIGO,2014-06-26 00:00:00+00:00,0.3624
BRASILIA,TRIGO,2014-07-04 00:00:00+00:00,0.2931
BRASILIA,TRIGO,2014-07-12 00:00:00+00:00,0.2855
BRASILIA,TRIGO,2014-07-20 00:00:00+00:00,0.2579
BRASILIA,TRIGO,2014-07-28 00:00:00+00:00,0.2533
BRASILIA,TRIGO,2014-08-05 00:00:00+00:00,0.2645
BRASILIA,TRIGO,2014-08-13 00:00:00+00:00,0.2591
BRASILIA,TRIGO,2014-08-21 00:00:00+00:00,0.2445
BRASILIA,TRIGO,2014-08-29 00:00:00+00:00,0.2384
BRASILIA,TRIGO,2014-09-06 00:00:00+00:00,0.2341
BRASILIA,TRIGO,2014-09-14 00:00:00+00:00,0.2224
BRASILIA,TRIGO,2014-09-22 00:00:00+00:00,0.2171
BRASILIA,TRIGO,2014-09-30 00:00:00+00:00,0.2196
BRASILIA,TRIGO,2014-10-08 00:00:00+00:00,0.2082
BRASILIA,TRIGO,2014-10-16 00:00:00+00:00,0.1981
BRASILIA,TRIGO,2014-10-24 00:00:00+00:00,0.2157
BRASILIA,TRIGO,2014-11-01 00:00:00+00:00,0.268
BRASILIA,TRIGO,2014-11-09 00:00:00+00:00,0.3407
BRASILIA,TRIGO,2014-11-17 00:00:00+00:00,0.4598
BRASILIA,TRIGO,2014-11-25 00:00:00+00:00,0.6104
BRASILIA,TRIGO,2014-12-03 00:00:00+00:00,0.7483
BRASILIA,TRIGO,2014-12-11 00:00:00+00:00,0.8909
BRASILIA,TRIGO,2014-12-19 00:00:00+00:00,0.8973
BRASILIA,TRIGO,2014-12-27 00:00:00+00:00,0.812
BRASILIA,TRIGO,2015-01-01 00:00:00+00:00,0.7315
BRASILIA,TRIGO,2015-01-09 00:00:00+00:00,0.6022
BRASILIA,TRIGO,2015-01-17 00:00:00+00:00,0.509
BRASILIA,TRIGO,2015-01-25 00:00:00+00:00,0.3996
BRASILIA,TRIGO,2015-02-02 00:00:00+00:00,0.3283
BRASILIA,TRIGO,2015-02-10 00:00:00+00:00,0.3423
BRASILIA,TRIGO,2015-02-18 00:00:00+00:00,0.3231
BRASILIA,TRIGO,2015-02-26 00:00:00+00:00,0.3705
BRASILIA,TRIGO,2015-03-06 00:00:00+00:00,0.5054
BRASILIA,TRIGO,2015-03-14 00:00:00+00:00,0.6645
BRASILIA,TRIGO,2015-03-22 00:00:00+00:00,0.7559
BRASILIA,TRIGO,2015-03-30 00:00:00+00:00,0.7839
BRASILIA,TRIGO,2015-04-07 00:00:00+00:00,0.7861
BRASILIA,TRIGO,2015-04-15 00:00:00+00:00,0.7793
BRASILIA,TRIGO,2015-04-23 00:00:00+00:00,0.7939
BRASILIA,TRIGO,2015-05-01 00:00:00+00:00,0.8318
BRASILIA,TRIGO,2015-05-09 00:00:00+00:00,0.8135
BRASILIA,TRIGO,2015-05-17 00:00:00+00:00,0.799
BRASILIA,TRIGO,2015-05-25 00:00:00+00:00,0.6892
BRASILIA,TRIGO,2015-06-02 00:00:00+00:00,0.6014
BRASILIA,TRIGO,2015-06-10 00:00:00+00:00,0.5135
BRASILIA,TRIGO,2015-06-18 00:00:00+00:00,0.4345
BRASILIA,TRIGO,2015-06-26 00:00:00+00:00,0.4011
BRASILIA,TRIGO,2015-07-04 00:00:00+00:00,0.3909
BRASILIA,TRIGO,2015-07-12 00:00:00+00:00,0.3514
BRASILIA,TRIGO,2015-07-20 00:00:00+00:00,0.3267
BRASILIA,TRIGO,2015-07-28 00:00:00+00:00,0.3046
BRASILIA,TRIGO,2015-08-05 00:00:00+00:00,0.3049
BRASILIA,TRIGO,2015-08-13 00:00:00+00:00,0.2918
BRASILIA,TRIGO,2015-08-21 00:00:00+00:00,0.2728
BRASILIA,TRIGO,2015-08-29 00:00:00+00:00,0.2715
BRASILIA,TRIGO,2015-09-06 00:00:00+00:00,0.2654
BRASILIA,TRIGO,2015-09-14 00:00:00+00:00,0.2546
BRASILIA,TRIGO,2015-09-22 00:00:00+00:00,0.2404
BRASILIA,TRIGO,2015-09-30 00:00:00+00:00,0.2408
BRASILIA,TRIGO,2015-10-08 00:00:00+00:00,0.2362
BRASILIA,TRIGO,2015-10-16 00:00:00+00:00,0.2247
BRASILIA,TRIGO,2015-10-24 00:00:00+00:00,0.2113
BRASILIA,TRIGO,2015-11-01 00:00:00+00:00,0.2734
BRASILIA,TRIGO,2015-11-09 00:00:00+00:00,0.3589
BRASILIA,TRIGO,2015-11-17 00:00:00+00:00,0.4444
BRASILIA,TRIGO,2015-11-25 00:00:00+00:00,0.5325
BRASILIA,TRIGO,2015-12-03 00:00:00+00:00,0.5874
BRASILIA,TRIGO,2015-12-11 00:00:00+00:00,0.6031
BRASILIA,TRIGO,2015-12-19 00:00:00+00:00,0.6435
BRASILIA,TRIGO,2015-12-27 00:00:00+00:00,0.6699
BRASILIA,TRIGO,2016-01-01 00:00:00+00:00,0.7098
BRASILIA,TRIGO,2016-01-09 00:00:00+00:00,0.6929
BRASILIA,TRIGO,2016-01-17 00:00:00+00:00,0.6401
BRASILIA,TRIGO,2016-01-25 00:00:00+00:00,0.5446
BRASILIA,TRIGO,2016-02-02 00:00:00+00:00,0.4058
BRASILIA,TRIGO,2016-02-10 00:00:00+00:00,0.3111
BRASILIA,TRIGO,2016-02-18 00:00:00+00:00,0.3043
BRASILIA,TRIGO,2016-02-26 00:00:00+00:00,0.3237
BRASILIA,TRIGO,2016-03-05 00:00:00+00:00,0.3727
BRASILIA,TRIGO,2016-03-13 00:00:00+00:00,0.4358
BRASILIA,TRIGO,2016-03-21 00:00:00+00:00,0.5199
BRASILIA,TRIGO,2016-03-29 00:00:00+00:00,0.5894
BRASILIA,TRIGO,2016-04-06 00:00:00+00:00,0.6428
BRASILIA,TRIGO,2016-04-14 00:00:00+00:00,0.7016
BRASILIA,TRIGO,2016-04-22 00:00:00+00:00,0.7023
BRASILIA,TRIGO,2016-04-30 00:00:00+00:00,0.6736
BRASILIA,TRIGO,2016-05-08 00:00:00+00:00,0.6369
BRASILIA,TRIGO,2016-05-16 00:00:00+00:00,0.5779
BRASILIA,TRIGO,2016-05-24 00:00:00+00:00,0.5094
BRASILIA,TRIGO,2016-06-01 00:00:00+00:00,0.4477
BRASILIA,TRIGO,2016-06-09 00:00:00+00:00,0.3929
BRASILIA,TRIGO,2016-06-17 00:00:00+00:00,0.3597
BRASILIA,TRIGO,2016-06-25 00:00:00+00:00,0.3064
BRASILIA,TRIGO,2016-07-03 00:00:00+00:00,0.2836
BRASILIA,TRIGO,2016-07-11 00:00:00+00:00,0.2669
BRASILIA,TRIGO,2016-07-19 00:00:00+00:00,0.2572
BRASILIA,TRIGO,2016-07-27 00:00:00+00:00,0.2485
BRASILIA,TRIGO,2016-08-04 00:00:00+00:00,0.2495
BRASILIA,TRIGO,2016-08-12 00:00:00+00:00,0.2456
BRASILIA,TRIGO,2016-08-20 00:00:00+00:00,0.2404
BRASILIA,TRIGO,2016-08-28 00:00:00+00:00,0.2319
BRASILIA,TRIGO,2016-09-05 00:00:00+00:00,0.2345
BRASILIA,TRIGO,2016-09-13 00:00:00+00:00,0.2672
BRASILIA,TRIGO,2016-09-21 00:00:00+00:00,0.2888
BRASILIA,TRIGO,2016-09-29 00:00:00+00:00,0.2983
BRASILIA,TRIGO,2016-10-07 00:00:00+00:00,0.2685
BRASILIA,TRIGO,2016-10-15 00:00:00+00:00,0.2806
BRASILIA,TRIGO,2016-10-23 00:00:00+00:00,0.3194
BRASILIA,TRIGO,2016-10-31 00:00:00+00:00,0.344
BRASILIA,TRIGO,2016-11-08 00:00:00+00:00,0.4206
BRASILIA,TRIGO,2016-11-16 00:00:00+00:00,0.5677
BRASILIA,TRIGO,2016-11-24 00:00:00+00:00,0.6925
BORBOREMA,AMENDOIM,2006-06-26 00:00:00+00:00,0.5003
BORBOREMA,AMENDOIM,2006-07-04 00:00:00+00:00,0.486
BORBOREMA,AMENDOIM,2006-07-12 00:00:00+00:00,0.474
BORBOREMA,AMENDOIM,2006-07-20 00:00:00+00:00,0.4509
BORBOREMA,AMENDOIM,2006-07-28 00:00:00+00:00,0.4329
BORBOREMA,AMENDOIM,2006-08-05 00:00:00+00:00,0.4273
BORBOREMA,AMENDOIM,2006-08-13 00:00:00+00:00,0.3919
BORBOREMA,AMENDOIM,2006-08-21 00:00:00+00:00,0.3936
BORBOREMA,AMENDOIM,2006-08-29 00:00:00+00:00,0.3994
BORBOREMA,AMENDOIM,2006-09-06 00:00:00+00:00,0.4218
BORBOREMA,AMENDOIM,2006-09-14 00:00:00+00:00,0.4418
BORBOREMA,AMENDOIM,2006-09-22 00:00:00+00:00,0.507
BORBOREMA,AMENDOIM,2006-09-30 00:00:00+00:00,0.5497
BORBOREMA,AMENDOIM,2006-10-08 00:00:00+00:00,0.583
BORBOREMA,AMENDOIM,2006-10-16 00:00:00+00:00,0.5632
BORBOREMA,AMENDOIM,2006-10-24 00:00:00+00:00,0.5299
BORBOREMA,AMENDOIM,2006-11-01 00:00:00+00:00,0.4772
BORBOREMA,AMENDOIM,2006-11-09 00:00:00+00:00,0.4213
BORBOREMA,AMENDOIM,2006-11-17 00:00:00+00:00,0.383
BORBOREMA,AMENDOIM,2006-11-25 00:00:00+00:00,0.4096
BORBOREMA,AMENDOIM,2006-12-03 00:00:00+00:00,0.4221
BORBOREMA,AMENDOIM,2006-12-11 00:00:00+00:00,0.4627
BORBOREMA,AMENDOIM,2006-12-19 00:00:00+00:00,0.4973
BORBOREMA,AMENDOIM,2006-12-27 00:00:00+00:00,0.5199
BORBOREMA,AMENDOIM,2007-01-01 00:00:00+00:00,0.5417
BORBOREMA,AMENDOIM,2007-01-09 00:00:00+00:00,0.5554
BORBOREMA,AMENDOIM,2007-01-17 00:00:00+00:00,0.6005
BORBOREMA,AMENDOIM,2007-01-25 00:00:00+00:00,0.5894
BORBOREMA,AMENDOIM,2007-02-02 00:00:00+00:00,0.6023
BORBOREMA,AMENDOIM,2007-02-10 00:00:00+00:00,0.6053
BORBOREMA,AMENDOIM,2007-02-18 00:00:00+00:00,0.63
BORBOREMA,AMENDOIM,2007-02-26 00:00:00+00:00,0.6373
BORBOREMA,AMENDOIM,2007-03-06 00:00:00+00:00,0.6591
BORBOREMA,AMENDOIM,2007-03-14 00:00:00+00:00,0.6695
BORBOREMA,AMENDOIM,2007-03-22 00:00:00+00:00,0.689
BORBOREMA,AMENDOIM,2007-03-30 00:00:00+00:00,0.6374
BORBOREMA,AMENDOIM,2007-04-07 00:00:00+00:00,0.6314
BORBOREMA,AMENDOIM,2007-04-15 00:00:00+00:00,0.6076
BORBOREMA,AMENDOIM,2007-04-23 00:00:00+00:00,0.6052
BORBOREMA,AMENDOIM,2007-05-01 00:00:00+00:00,0.5845
BORBOREMA,AMENDOIM,2007-05-09 00:00:00+00:00,0.5975
BORBOREMA,AMENDOIM,2007-05-17 00:00:00+00:00,0.6002
BORBOREMA,AMENDOIM,2007-05-25 00:00:00+00:00,0.6054
BORBOREMA,AMENDOIM,2007-06-02 00:00:00+00:00,0.6072
BORBOREMA,AMENDOIM,2007-06-10 00:00:00+00:00,0.6319
BORBOREMA,AMENDOIM,2007-06-18 00:00:00+00:00,0.6357
BORBOREMA,AMENDOIM,2007-06-26 00:00:00+00:00,0.6433
BORBOREMA,AMENDOIM,2007-07-04 00:00:00+00:00,0.639
BORBOREMA,AMENDOIM,2007-07-12 00:00:00+00:00,0.6377
BORBOREMA,AMENDOIM,2007-07-20 00:00:00+00:00,0.6344
BORBOREMA,AMENDOIM,2007-07-28 00:00:00+00:00,0.6343
BORBOREMA,AMENDOIM,2007-08-05 00:00:00+00:00,0.625
BORBOREMA,AMENDOIM,2007-08-13 00:00:00+00:00,0.6115
BORBOREMA,AMENDOIM,2007-08-21 00:00:00+00:00,0.5882
BORBOREMA,AMENDOIM,2007-08-29 00:00:00+00:00,0.56
BORBOREMA,AMENDOIM,2007-09-06 00:00:00+00:00,0.5298
BORBOREMA,AMENDOIM,2007-09-14 00:00:00+00:00,0.4936
BORBOREMA,AMENDOIM,2007-09-22 00:00:00+00:00,0.4575
BORBOREMA,AMENDOIM,2007-09-30 00:00:00+00:00,0.43
BORBOREMA,AMENDOIM,2007-10-08 00:00:00+00:00,0.4024
BORBOREMA,AMENDOIM,2007-10-16 00:00:00+00:00,0.3914
BORBOREMA,AMENDOIM,2007-10-24 00:00:00+00:00,0.3901
BORBOREMA,AMENDOIM,2007-11-01 00:00:00+00:00,0.4195
BORBOREMA,AMENDOIM,2007-11-09 00:00:00+00:00,0.452
BORBOREMA,AMENDOIM,2007-11-17 00:00:00+00:00,0.4872
BORBOREMA,AMENDOIM,2007-11-25 00:00:00+00:00,0.4974
BORBOREMA,AMENDOIM,2007-12-03 00:00:00+00:00,0.4808
BORBOREMA,AMENDOIM,2007-12-11 00:00:00+00:00,0.4828
BORBOREMA,AMENDOIM,2007-12-19 00:00:00+00:00,0.5045
BORBOREMA,AMENDOIM,2007-12-27 00:00:00+00:00,0.5312
BORBOREMA,AMENDOIM,2008-01-01 00:00:00+00:00,0.5787
BORBOREMA,AMENDOIM,2008-01-09 00:00:00+00:00,0.611
BORBOREMA,AMENDOIM,2008-01-17 00:00:00+00:00,0.6762
BORBOREMA,AMENDOIM,2008-01-25 00:00:00+00:00,0.6674
BORBOREMA,AMENDOIM,2008-02-02 00:00:00+00:00,0.663
BORBOREMA,AMENDOIM,2008-02-10 00:00:00+00:00,0.6533
BORBOREMA,AMENDOIM,2008-02-18 00:00:00+00:00,0.6776
BORBOREMA,AMENDOIM,2008-02-26 00:00:00+00:00,0.6681
BORBOREMA,AMENDOIM,2008-03-05 00:00:00+00:00,0.6801
BORBOREMA,AMENDOIM,2008-03-13 00:00:00+00:00,0.6643
BORBOREMA,AMENDOIM,2008-03-21 00:00:00+00:00,0.6603
BORBOREMA,AMENDOIM,2008-03-29 00:00:00+00:00,0.594
BORBOREMA,AMENDOIM,2008-04-06 00:00:00+00:00,0.5625
BORBOREMA,AMENDOIM,2008-04-14 00:00:00+00:00,0.5268
BORBOREMA,AMENDOIM,2008-04-22 00:00:00+00:00,0.5419
BORBOREMA,AMENDOIM,2008-04-30 00:00:00+00:00,0.5549
BORBOREMA,AMENDOIM,2008-05-08 00:00:00+00:00,0.6007
BORBOREMA,AMENDOIM,2008-05-16 00:00:00+00:00,0.6067
BORBOREMA,AMENDOIM,2008-05-24 00:00:00+00:00,0.6105
BORBOREMA,AMENDOIM,2008-06-01 00:00:00+00:00,0.5945
BORBOREMA,AMENDOIM,2008-06-09 00:00:00+00:00,0.5683
BORBOREMA,AMENDOIM,2008-06-17 00:00:00+00:00,0.5597
BORBOREMA,AMENDOIM,2008-06-25 00:00:00+00:00,0.5512
BORBOREMA,AMENDOIM,2008-07-03 00:00:00+00:00,0.5577
BORBOREMA,AMENDOIM,2008-07-11 00:00:00+00:00,0.5149
BORBOREMA,AMENDOIM,2008-07-19 00:00:00+00:00,0.4916
BORBOREMA,AMENDOIM,2008-07-27 00:00:00+00:00,0.4999
BORBOREMA,AMENDOIM,2008-08-04 00:00:00+00:00,0.4934
BORBOREMA,AMENDOIM,2008-08-12 00:00:00+00:00,0.4745
BORBOREMA,AMENDOIM,2008-08-20 00:00:00+00:00,0.467
BORBOREMA,AMENDOIM,2008-08-28 00:00:00+00:00,0.4699
BORBOREMA,AMENDOIM,2008-09-05 00:00:00+00:00,0.4918
BORBOREMA,AMENDOIM,2008-09-13 00:00:00+00:00,0.4553
BORBOREMA,AMENDOIM,2008-09-21 00:00:00+00:00,0.4743
BORBOREMA,AMENDOIM,2008-09-29 00:00:00+00:00,0.5206
BORBOREMA,AMENDOIM,2008-10-07 00:00:00+00:00,0.5374
BORBOREMA,AMENDOIM,2008-10-15 00:00:00+00:00,0.573
BORBOREMA,AMENDOIM,2008-10-23 00:00:00+00:00,0.578
BORBOREMA,AMENDOIM,2008-10-31 00:00:00+00:00,0.5661
BORBOREMA,AMENDOIM,2008-11-08 00:00:00+00:00,0.559
BORBOREMA,AMENDOIM,2008-11-16 00:00:00+00:00,0.5489
BORBOREMA,AMENDOIM,2008-11-24 00:00:00+00:00,0.5448
BORBOREMA,AMENDOIM,2008-12-02 00:00:00+00:00,0.5383
BORBOREMA,AMENDOIM,2008-12-10 00:00:00+00:00,0.5413
BORBOREMA,AMENDOIM,2008-12-18 00:00:00+00:00,0.5694
BORBOREMA,AMENDOIM,2008-12-26 00:00:00+00:00,0.5715
BORBOREMA,AMENDOIM,2009-01-01 00:00:00+00:00,0.5621
BORBOREMA,AMENDOIM,2009-01-09 00:00:00+00:00,0.6012
BORBOREMA,AMENDOIM,2009-01-17 00:00:00+00:00,0.6369
BORBOREMA,AMENDOIM,2009-01-25 00:00:00+00:00,0.6343
BORBOREMA,AMENDOIM,2009-02-02 00:00:00+00:00,0.6291
BORBOREMA,AMENDOIM,2009-02-10 00:00:00+00:00,0.6379
BORBOREMA,AMENDOIM,2009-02-18 00:00:00+00:00,0.668
BORBOREMA,AMENDOIM,2009-02-26 00:00:00+00:00,0.6972
BORBOREMA,AMENDOIM,2009-03-06 00:00:00+00:00,0.722
BORBOREMA,AMENDOIM,2009-03-14 00:00:00+00:00,0.7638
BORBOREMA,AMENDOIM,2009-03-22 00:00:00+00:00,0.768
BORBOREMA,AMENDOIM,2009-03-30 00:00:00+00:00,0.7398
BORBOREMA,AMENDOIM,2009-04-07 00:00:00+00:00,0.703
BORBOREMA,AMENDOIM,2009-04-15 00:00:00+00:00,0.6762
BORBOREMA,AMENDOIM,2009-04-23 00:00:00+00:00,0.6621
BORBOREMA,AMENDOIM,2009-05-01 00:00:00+00:00,0.6579
BORBOREMA,AMENDOIM,2009-05-09 00:00:00+00:00,0.6531
BORBOREMA,AMENDOIM,2009-05-17 00:00:00+00:00,0.6635
BORBOREMA,AMENDOIM,2009-05-25 00:00:00+00:00,0.6815
BORBOREMA,AMENDOIM,2009-06-02 00:00:00+00:00,0.6965
BORBOREMA,AMENDOIM,2009-06-10 00:00:00+00:00,0.6686
BORBOREMA,AMENDOIM,2009-06-18 00:00:00+00:00,0.6117
BORBOREMA,AMENDOIM,2009-06-26 00:00:00+00:00,0.5562
BORBOREMA,AMENDOIM,2009-07-04 00:00:00+00:00,0.4865
BORBOREMA,AMENDOIM,2009-07-12 00:00:00+00:00,0.3996
BORBOREMA,AMENDOIM,2009-07-20 00:00:00+00:00,0.3489
BORBOREMA,AMENDOIM,2009-07-28 00:00:00+00:00,0.3348
BORBOREMA,AMENDOIM,2009-08-05 00:00:00+00:00,0.3524
BORBOREMA,AMENDOIM,2009-08-13 00:00:00+00:00,0.3564
BORBOREMA,AMENDOIM,2009-08-21 00:00:00+00:00,0.3798
BORBOREMA,AMENDOIM,2009-08-29 00:00:00+00:00,0.4434
BORBOREMA,AMENDOIM,2009-09-06 00:00:00+00:00,0.4771
BORBOREMA,AMENDOIM,2009-09-14 00:00:00+00:00,0.5008
BORBOREMA,AMENDOIM,2009-09-22 00:00:00+00:00,0.5226
BORBOREMA,AMENDOIM,2009-09-30 00:00:00+00:00,0.5479
BORBOREMA,AMENDOIM,2009-10-08 00:00:00+00:00,0.56
BORBOREMA,AMENDOIM,2009-10-16 00:00:00+00:00,0.5723
BORBOREMA,AMENDOIM,2009-10-24 00:00:00+00:00,0.5871
BORBOREMA,AMENDOIM,2009-11-01 00:00:00+00:00,0.6191
BORBOREMA,AMENDOIM,2009-11-09 00:00:00+00:00,0.6383
BORBOREMA,AMENDOIM,2009-11-17 00:00:00+00:00,0.6514
BORBOREMA,AMENDOIM,2009-11-25 00:00:00+00:00,0.6437
BORBOREMA,AMENDOIM,2009-12-03 00:00:00+00:00,0.6399
BORBOREMA,AMENDOIM,2009-12-11 00:00:00+00:00,0.6288
BORBOREMA,AMENDOIM,2009-12-19 00:00:00+00:00,0.6249
BORBOREMA,AMENDOIM,2009-12-27 00:00:00+00:00,0.6481
BORBOREMA,AMENDOIM,2010-01-01 00:00:00+00:00,0.6821
BORBOREMA,AMENDOIM,2010-01-09 00:00:00+00:00,0.7383
BORBOREMA,AMENDOIM,2010-01-17 00:00:00+00:00,0.7444
BORBOREMA,AMENDOIM,2010-01-25 00:00:00+00:00,0.7456
BORBOREMA,AMENDOIM,2010-02-02 00:00:00+00:00,0.7385
BORBOREMA,AMENDOIM,2010-02-10 00:00:00+00:00,0.7381
BORBOREMA,AMENDOIM,2010-02-18 00:00:00+00:00,0.736
BORBOREMA,AMENDOIM,2010-02-26 00:00:00+00:00,0.764
BORBOREMA,AMENDOIM,2010-03-06 00:00:00+00:00,0.7868
BORBOREMA,AMENDOIM,2010-03-14 00:00:00+00:00,0.8082
BORBOREMA,AMENDOIM,2010-03-22 00:00:00+00:00,0.7817
BORBOREMA,AMENDOIM,2010-03-30 00:00:00+00:00,0.7674
BORBOREMA,AMENDOIM,2010-04-07 00:00:00+00:00,0.747
BORBOREMA,AMENDOIM,2010-04-15 00:00:00+00:00,0.744
BORBOREMA,AMENDOIM,2010-04-23 00:00:00+00:00,0.7155
BORBOREMA,AMENDOIM,2010-05-01 00:00:00+00:00,0.6996
BORBOREMA,AMENDOIM,2010-05-09 00:00:00+00:00,0.6722
BORBOREMA,AMENDOIM,2010-05-17 00:00:00+00:00,0.6406
BORBOREMA,AMENDOIM,2010-05-25 00:00:00+00:00,0.5925
BORBOREMA,AMENDOIM,2010-06-02 00:00:00+00:00,0.5365
BORBOREMA,AMENDOIM,2010-06-10 00:00:00+00:00,0.4756
BORBOREMA,AMENDOIM,2010-06-18 00:00:00+00:00,0.4202
BORBOREMA,AMENDOIM,2010-06-26 00:00:00+00:00,0.3628
BORBOREMA,AMENDOIM,2010-07-04 00:00:00+00:00,0.337
BORBOREMA,AMENDOIM,2010-07-12 00:00:00+00:00,0.324
BORBOREMA,AMENDOIM,2010-07-20 00:00:00+00:00,0.3406
BORBOREMA,AMENDOIM,2010-07-28 00:00:00+00:00,0.348
BORBOREMA,AMENDOIM,2010-08-05 00:00:00+00:00,0.3619
BORBOREMA,AMENDOIM,2010-08-13 00:00:00+00:00,0.3573
BORBOREMA,AMENDOIM,2010-08-21 00:00:00+00:00,0.3422
BORBOREMA,AMENDOIM,2010-08-29 00:00:00+00:00,0.3203
BORBOREMA,AMENDOIM,2010-09-06 00:00:00+00:00,0.3251
BORBOREMA,AMENDOIM,2010-09-14 00:00:00+00:00,0.3034
BORBOREMA,AMENDOIM,2010-09-22 00:00:00+00:00,0.3129
BORBOREMA,AMENDOIM,2010-09-30 00:00:00+00:00,0.3215
BORBOREMA,AMENDOIM,2010-10-08 00:00:00+00:00,0.3429
BORBOREMA,AMENDOIM,2010-10-16 00:00:00+00:00,0.3836
BORBOREMA,AMENDOIM,2010-10-24 00:00:00+00:00,0.4196
BORBOREMA,AMENDOIM,2010-11-01 00:00:00+00:00,0.4407
BORBOREMA,AMENDOIM,2010-11-09 00:00:00+00:00,0.4907
BORBOREMA,AMENDOIM,2010-11-17 00:00:00+00:00,0.5202
BORBOREMA,AMENDOIM,2010-11-25 00:00:00+00:00,0.5742
BORBOREMA,AMENDOIM,2010-12-03 00:00:00+00:00,0.632
BORBOREMA,AMENDOIM,2010-12-11 00:00:00+00:00,0.6912
BORBOREMA,AMENDOIM,2010-12-19 00:00:00+00:00,0.7664
BORBOREMA,AMENDOIM,2010-12-27 00:00:00+00:00,0.791
BORBOREMA,AMENDOIM,2011-01-01 00:00:00+00:00,0.8002
BORBOREMA,AMENDOIM,2011-01-09 00:00:00+00:00,0.7991
BORBOREMA,AMENDOIM,2011-01-17 00:00:00+00:00,0.7844
BORBOREMA,AMENDOIM,2011-01-25 00:00:00+00:00,0.7462
